"ID"|"GRP"|"GNDR"|"PGM"|"YR"|"MO"|"age"|"dt"|"ind1"|"ind2"
386|"GRP4"|"F"|"PGM2"|2010|9|24|2010-09-01|616.73|20.11
386|"GRP4"|"F"|"PGM2"|2010|10|24|2010-10-01|221.35|18.3
386|"GRP4"|"F"|"PGM2"|2010|11|24|2010-11-01|62.11|20.18
386|"GRP4"|"F"|"PGM2"|2010|12|24|2010-12-01|0.11|16.75
386|"GRP4"|"F"|"PGM2"|2011|1|25|2011-01-01|1206.59|22.28
386|"GRP4"|"F"|"PGM2"|2011|2|25|2011-02-01|2401.43|16.67
386|"GRP4"|"F"|"PGM2"|2011|3|25|2011-03-01|3550.59|20.32
386|"GRP4"|"F"|"PGM2"|2011|4|25|2011-04-01|4540.6|25.38
386|"GRP4"|"F"|"PGM2"|2011|5|25|2011-05-01|5059.92|21.75
386|"GRP4"|"F"|"PGM2"|2011|6|25|2011-06-01|4587.58|20.39
386|"GRP4"|"F"|"PGM2"|2011|7|25|2011-07-01|3094.03|22.61
386|"GRP4"|"F"|"PGM2"|2011|8|25|2011-08-01|1556.92|17.96
386|"GRP4"|"F"|"PGM2"|2011|9|25|2011-09-01|642.75|17.28
386|"GRP4"|"F"|"PGM2"|2011|10|25|2011-10-01|230.69|21.22
386|"GRP4"|"F"|"PGM2"|2011|11|25|2011-11-01|64.73|12.92
386|"GRP4"|"F"|"PGM2"|2011|12|25|2011-12-01|0.12|23.72
386|"GRP4"|"F"|"PGM2"|2012|1|26|2012-01-01|1255.48|16.45
386|"GRP4"|"F"|"PGM2"|2012|2|26|2012-02-01|2498.73|22.46
386|"GRP4"|"F"|"PGM2"|2012|3|26|2012-03-01|3694.45|25.55
386|"GRP4"|"F"|"PGM2"|2012|4|26|2012-04-01|4724.58|19.36
386|"GRP4"|"F"|"PGM2"|2012|5|26|2012-05-01|5264.94|23.8
386|"GRP4"|"F"|"PGM2"|2012|6|26|2012-06-01|4773.45|21.19
386|"GRP4"|"F"|"PGM2"|2012|7|26|2012-07-01|3219.39|18.84
386|"GRP4"|"F"|"PGM2"|2012|8|26|2012-08-01|1620.01|16.67
386|"GRP4"|"F"|"PGM2"|2012|9|26|2012-09-01|668.79|20.76
386|"GRP4"|"F"|"PGM2"|2012|10|26|2012-10-01|240.04|22.3
386|"GRP4"|"F"|"PGM2"|2012|11|26|2012-11-01|67.35|22.9
386|"GRP4"|"F"|"PGM2"|2012|12|26|2012-12-01|0.12|27.94
386|"GRP4"|"F"|"PGM2"|2013|1|27|2013-01-01|1304.41|21.98
387|"GRP3"|"M"|"PGM2"|2011|1|28|2011-01-01|337.85|9.75
387|"GRP4"|"M"|"PGM2"|2011|2|28|2011-02-01|1344.8|13.12
387|"GRP4"|"M"|"PGM2"|2011|3|28|2011-03-01|1988.33|10.47
387|"GRP4"|"M"|"PGM2"|2011|4|28|2011-04-01|2542.74|9.14
387|"GRP4"|"M"|"PGM2"|2011|5|28|2011-05-01|2833.56|11.58
387|"GRP4"|"M"|"PGM2"|2011|6|28|2011-06-01|2569.04|10.05
387|"GRP4"|"M"|"PGM2"|2011|7|28|2011-07-01|1732.66|9.36
387|"GRP4"|"M"|"PGM2"|2011|8|28|2011-08-01|871.88|5.47
387|"GRP4"|"M"|"PGM2"|2011|9|28|2011-09-01|359.94|9.99
387|"GRP4"|"M"|"PGM2"|2011|10|28|2011-10-01|129.19|10.91
387|"GRP4"|"M"|"PGM2"|2011|11|28|2011-11-01|36.25|7.73
387|"GRP4"|"M"|"PGM2"|2011|12|28|2011-12-01|0.07|7.74
387|"GRP4"|"M"|"PGM2"|2012|1|29|2012-01-01|700.17|10.21
387|"GRP4"|"M"|"PGM2"|2012|2|29|2012-02-01|1393.52|12.31
387|"GRP4"|"M"|"PGM2"|2012|3|29|2012-03-01|2060.37|11.34
387|"GRP4"|"M"|"PGM2"|2012|4|29|2012-04-01|2634.86|13.44
387|"GRP4"|"M"|"PGM2"|2012|5|29|2012-05-01|2936.21|11.81
387|"GRP4"|"M"|"PGM2"|2012|6|29|2012-06-01|2662.12|8.85
387|"GRP4"|"M"|"PGM2"|2012|7|29|2012-07-01|1795.43|8.18
387|"GRP4"|"M"|"PGM2"|2012|8|29|2012-08-01|903.47|7.42
387|"GRP4"|"M"|"PGM2"|2012|9|29|2012-09-01|372.98|9.35
387|"GRP4"|"M"|"PGM2"|2012|10|29|2012-10-01|133.87|13.01
387|"GRP4"|"M"|"PGM2"|2012|11|29|2012-11-01|37.56|10.39
387|"GRP4"|"M"|"PGM2"|2012|12|29|2012-12-01|0.07|11.56
387|"GRP4"|"M"|"PGM2"|2013|1|30|2013-01-01|724.67|9.88
387|"GRP4"|"M"|"PGM2"|2013|2|30|2013-02-01|1442.29|9.97
387|"GRP4"|"M"|"PGM2"|2013|3|30|2013-03-01|2132.47|7.32
387|"GRP4"|"M"|"PGM2"|2013|4|30|2013-04-01|2727.07|11.04
387|"GRP4"|"M"|"PGM2"|2013|5|30|2013-05-01|3038.97|9.74
387|"GRP4"|"M"|"PGM2"|2013|6|30|2013-06-01|2755.28|7.65
387|"GRP4"|"M"|"PGM2"|2013|7|30|2013-07-01|1858.26|12.07
388|"GRP2"|"M"|"PGM1"|2010|12|34|2010-12-01|0.01|5.7
388|"GRP2"|"M"|"PGM1"|2011|1|35|2011-01-01|140.77|6.96
388|"GRP2"|"M"|"PGM1"|2011|2|35|2011-02-01|280.17|5.23
388|"GRP3"|"M"|"PGM1"|2011|3|35|2011-03-01|1242.71|6.73
388|"GRP3"|"M"|"PGM1"|2011|4|35|2011-04-01|1589.21|3.78
388|"GRP3"|"M"|"PGM1"|2011|5|35|2011-05-01|1770.97|5.04
388|"GRP3"|"M"|"PGM1"|2011|6|35|2011-06-01|1605.65|5.05
388|"GRP3"|"M"|"PGM1"|2011|7|35|2011-07-01|1082.91|6.41
388|"GRP3"|"M"|"PGM1"|2011|8|35|2011-08-01|544.92|5.2
388|"GRP3"|"M"|"PGM1"|2011|9|35|2011-09-01|224.96|5.58
388|"GRP3"|"M"|"PGM1"|2011|10|35|2011-10-01|80.74|5.38
389|"GRP2"|"F"|"PGM3"|2010|7|19|2010-07-01|391.72|17.78
389|"GRP2"|"F"|"PGM3"|2010|8|19|2010-08-01|197.11|40.46
389|"GRP2"|"F"|"PGM3"|2010|9|19|2010-09-01|81.37|36.46
389|"GRP2"|"F"|"PGM3"|2010|10|19|2010-10-01|29.21|31.71
389|"GRP2"|"F"|"PGM3"|2010|11|19|2010-11-01|8.19|30.62
389|"GRP2"|"F"|"PGM3"|2010|12|19|2010-12-01|0.02|29.7
389|"GRP2"|"F"|"PGM3"|2011|1|20|2011-01-01|160.88|28.2
389|"GRP2"|"F"|"PGM3"|2011|2|20|2011-02-01|320.19|33.57
389|"GRP2"|"F"|"PGM3"|2011|3|20|2011-03-01|473.41|30.12
389|"GRP2"|"F"|"PGM3"|2011|4|20|2011-04-01|605.41|17.67
389|"GRP2"|"F"|"PGM3"|2011|5|20|2011-05-01|674.66|27.72
389|"GRP2"|"F"|"PGM3"|2011|6|20|2011-06-01|611.68|29.1
389|"GRP2"|"F"|"PGM3"|2011|7|20|2011-07-01|412.54|22.68
389|"GRP2"|"F"|"PGM3"|2011|8|20|2011-08-01|207.59|25.78
389|"GRP2"|"F"|"PGM3"|2011|9|20|2011-09-01|85.7|37.75
389|"GRP2"|"F"|"PGM3"|2011|10|20|2011-10-01|30.76|35.27
389|"GRP2"|"F"|"PGM3"|2011|11|20|2011-11-01|8.63|31.15
389|"GRP2"|"F"|"PGM3"|2011|12|20|2011-12-01|0.02|32.08
389|"GRP2"|"F"|"PGM3"|2012|1|21|2012-01-01|169.01|34.64
389|"GRP2"|"F"|"PGM3"|2012|2|21|2012-02-01|336.37|25.49
389|"GRP2"|"F"|"PGM3"|2012|3|21|2012-03-01|497.33|35.76
389|"GRP2"|"F"|"PGM3"|2012|4|21|2012-04-01|636|28.99
389|"GRP2"|"F"|"PGM3"|2012|5|21|2012-05-01|708.74|34.3
389|"GRP2"|"F"|"PGM3"|2012|6|21|2012-06-01|642.58|27.54
389|"GRP2"|"F"|"PGM3"|2012|7|21|2012-07-01|433.38|28.07
390|"GRP2"|"M"|"PGM3"|2011|10|28|2011-10-01|21.53|11.86
390|"GRP2"|"M"|"PGM3"|2011|11|28|2011-11-01|6.04|13.51
391|"GRP1"|"F"|"PGM3"|2009|2|29|2009-02-01|0|37.87
391|"GRP1"|"F"|"PGM3"|2009|3|29|2009-03-01|0|31.01
391|"GRP1"|"F"|"PGM3"|2009|4|29|2009-04-01|0|31.2
391|"GRP1"|"F"|"PGM3"|2009|5|29|2009-05-01|0|28.94
391|"GRP1"|"F"|"PGM3"|2009|6|29|2009-06-01|0|35.62
391|"GRP1"|"F"|"PGM3"|2009|7|29|2009-07-01|0|22.69
391|"GRP1"|"F"|"PGM3"|2009|8|29|2009-08-01|0|26.65
391|"GRP1"|"F"|"PGM3"|2009|9|29|2009-09-01|0|27.91
391|"GRP1"|"F"|"PGM3"|2009|10|29|2009-10-01|0|29.26
391|"GRP1"|"F"|"PGM3"|2009|11|29|2009-11-01|0|27.3
392|"GRP2"|"M"|"PGM3"|2011|7|43|2011-07-01|443.48|10.89
392|"GRP2"|"M"|"PGM3"|2011|8|43|2011-08-01|223.16|15.57
392|"GRP2"|"M"|"PGM3"|2011|9|43|2011-09-01|92.13|13.32
392|"GRP2"|"M"|"PGM3"|2011|10|43|2011-10-01|33.07|13.88
392|"GRP2"|"M"|"PGM3"|2011|11|43|2011-11-01|9.28|16.09
392|"GRP2"|"M"|"PGM3"|2011|12|43|2011-12-01|0.02|22.92
392|"GRP2"|"M"|"PGM3"|2012|1|44|2012-01-01|177.05|17.37
392|"GRP2"|"M"|"PGM3"|2012|2|44|2012-02-01|352.39|22.14
392|"GRP2"|"M"|"PGM3"|2012|3|44|2012-03-01|521.01|11.55
392|"GRP2"|"M"|"PGM3"|2012|4|44|2012-04-01|666.29|18.9
392|"GRP2"|"M"|"PGM3"|2012|5|44|2012-05-01|742.49|15.73
392|"GRP2"|"M"|"PGM3"|2012|6|44|2012-06-01|673.18|15.2
392|"GRP2"|"M"|"PGM3"|2012|7|44|2012-07-01|454.02|14.81
392|"GRP2"|"M"|"PGM3"|2012|8|44|2012-08-01|228.46|15.92
392|"GRP2"|"M"|"PGM3"|2012|9|44|2012-09-01|94.32|9.63
392|"GRP2"|"M"|"PGM3"|2012|10|44|2012-10-01|33.85|10.09
392|"GRP2"|"M"|"PGM3"|2012|11|44|2012-11-01|9.5|15.19
392|"GRP2"|"M"|"PGM3"|2012|12|44|2012-12-01|0.02|13.5
392|"GRP2"|"M"|"PGM3"|2013|1|45|2013-01-01|181.17|20.02
392|"GRP2"|"M"|"PGM3"|2013|2|45|2013-02-01|360.57|11.38
393|"GRP3"|"M"|"PGM2"|2013|5|41|2013-05-01|2076.63|10.95
394|"GRP2"|"NB"|"PGM1"|2009|12|21|2009-12-01|0.03|19.53
394|"GRP2"|"NB"|"PGM1"|2010|1|22|2010-01-01|265.32|20.61
394|"GRP2"|"NB"|"PGM1"|2010|2|22|2010-02-01|528.05|14.78
394|"GRP2"|"NB"|"PGM1"|2010|3|22|2010-03-01|780.74|15.91
394|"GRP2"|"NB"|"PGM1"|2010|4|22|2010-04-01|998.44|11
394|"GRP2"|"NB"|"PGM1"|2010|5|22|2010-05-01|1112.63|11.15
394|"GRP2"|"NB"|"PGM1"|2010|6|22|2010-06-01|1008.76|14.44
394|"GRP2"|"NB"|"PGM1"|2010|7|22|2010-07-01|680.35|16.14
394|"GRP2"|"NB"|"PGM1"|2010|8|22|2010-08-01|342.35|13.53
394|"GRP2"|"NB"|"PGM1"|2010|9|22|2010-09-01|141.33|12.73
394|"GRP2"|"NB"|"PGM1"|2010|10|22|2010-10-01|50.73|17.65
394|"GRP2"|"NB"|"PGM1"|2010|11|22|2010-11-01|14.23|17.75
394|"GRP2"|"NB"|"PGM1"|2010|12|22|2010-12-01|0.03|11.9
394|"GRP2"|"NB"|"PGM1"|2011|1|23|2011-01-01|277.52|15.14
394|"GRP2"|"NB"|"PGM1"|2011|2|23|2011-02-01|552.33|16.5
394|"GRP2"|"NB"|"PGM1"|2011|3|23|2011-03-01|816.64|17.33
394|"GRP2"|"NB"|"PGM1"|2011|4|23|2011-04-01|1044.34|11.64
394|"GRP2"|"NB"|"PGM1"|2011|5|23|2011-05-01|1163.78|11.57
394|"GRP2"|"NB"|"PGM1"|2011|6|23|2011-06-01|1055.14|14.57
395|"GRP2"|"M"|"PGM2"|2008|10|35|2008-10-01|26.87|10.62
395|"GRP2"|"M"|"PGM2"|2008|11|35|2008-11-01|7.54|16.56
395|"GRP2"|"M"|"PGM2"|2008|12|35|2008-12-01|0.01|8.3
395|"GRP2"|"M"|"PGM2"|2009|1|36|2009-01-01|144.65|8.62
395|"GRP2"|"M"|"PGM2"|2009|2|36|2009-02-01|287.89|10.43
395|"GRP2"|"M"|"PGM2"|2009|3|36|2009-03-01|425.65|10.75
395|"GRP2"|"M"|"PGM2"|2009|4|36|2009-04-01|544.33|11.55
395|"GRP2"|"M"|"PGM2"|2009|5|36|2009-05-01|606.59|10.5
395|"GRP2"|"M"|"PGM2"|2009|6|36|2009-06-01|549.96|9.6
395|"GRP2"|"M"|"PGM2"|2009|7|36|2009-07-01|370.91|13.06
395|"GRP2"|"M"|"PGM2"|2009|8|36|2009-08-01|186.65|12.86
395|"GRP2"|"M"|"PGM2"|2009|9|36|2009-09-01|77.05|7.81
395|"GRP2"|"M"|"PGM2"|2009|10|36|2009-10-01|27.66|9.66
395|"GRP2"|"M"|"PGM2"|2009|11|36|2009-11-01|7.76|8.11
395|"GRP2"|"M"|"PGM2"|2009|12|36|2009-12-01|0.01|11.41
395|"GRP2"|"M"|"PGM2"|2010|1|37|2010-01-01|148.74|11.77
395|"GRP2"|"M"|"PGM2"|2010|2|37|2010-02-01|296.03|13.95
395|"GRP2"|"M"|"PGM2"|2010|3|37|2010-03-01|437.69|10.41
395|"GRP2"|"M"|"PGM2"|2010|4|37|2010-04-01|559.73|8.76
395|"GRP2"|"M"|"PGM2"|2010|5|37|2010-05-01|623.75|10.48
395|"GRP2"|"M"|"PGM2"|2010|6|37|2010-06-01|565.52|10.73
395|"GRP2"|"M"|"PGM2"|2010|7|37|2010-07-01|381.41|8.81
395|"GRP2"|"M"|"PGM2"|2010|8|37|2010-08-01|191.93|10.19
395|"GRP2"|"M"|"PGM2"|2010|9|37|2010-09-01|79.23|8.26
395|"GRP2"|"M"|"PGM2"|2010|10|37|2010-10-01|28.44|10.43
395|"GRP2"|"M"|"PGM2"|2010|11|37|2010-11-01|7.98|7.13
395|"GRP2"|"M"|"PGM2"|2010|12|37|2010-12-01|0.01|11.88
395|"GRP2"|"M"|"PGM2"|2011|1|38|2011-01-01|152.83|7.33
395|"GRP2"|"M"|"PGM2"|2011|2|38|2011-02-01|304.18|14.78
395|"GRP2"|"M"|"PGM2"|2011|3|38|2011-03-01|449.74|8.04
395|"GRP2"|"M"|"PGM2"|2011|4|38|2011-04-01|575.14|12.52
395|"GRP2"|"M"|"PGM2"|2011|5|38|2011-05-01|640.92|7.68
395|"GRP2"|"M"|"PGM2"|2011|6|38|2011-06-01|581.09|9.53
395|"GRP2"|"M"|"PGM2"|2011|7|38|2011-07-01|391.91|8.83
396|"GRP4"|"M"|"PGM2"|2009|1|42|2009-01-01|1012.53|14.56
396|"GRP4"|"M"|"PGM2"|2009|2|42|2009-02-01|2015.2|7.45
396|"GRP4"|"M"|"PGM2"|2009|3|42|2009-03-01|2979.53|11.04
396|"GRP4"|"M"|"PGM2"|2009|4|42|2009-04-01|3810.31|10.9
396|"GRP4"|"M"|"PGM2"|2009|5|42|2009-05-01|4246.11|10.58
396|"GRP4"|"M"|"PGM2"|2009|6|42|2009-06-01|3849.73|11.47
397|"GRP1"|"F"|"PGM3"|2011|10|37|2011-10-01|0|36.32
397|"GRP1"|"F"|"PGM3"|2011|11|37|2011-11-01|0|37.05
397|"GRP1"|"F"|"PGM3"|2011|12|37|2011-12-01|0|33.99
397|"GRP1"|"F"|"PGM3"|2012|1|38|2012-01-01|0|41.62
397|"GRP1"|"F"|"PGM3"|2012|2|38|2012-02-01|0|30.76
397|"GRP1"|"F"|"PGM3"|2012|3|38|2012-03-01|0|35.04
397|"GRP1"|"F"|"PGM3"|2012|4|38|2012-04-01|0|36.62
397|"GRP1"|"F"|"PGM3"|2012|5|38|2012-05-01|0|41.12
397|"GRP1"|"F"|"PGM3"|2012|6|38|2012-06-01|0|24.06
397|"GRP1"|"F"|"PGM3"|2012|7|38|2012-07-01|0|42
397|"GRP1"|"F"|"PGM3"|2012|8|38|2012-08-01|0|29.52
397|"GRP1"|"F"|"PGM3"|2012|9|38|2012-09-01|0|31.11
397|"GRP1"|"F"|"PGM3"|2012|10|38|2012-10-01|0|29.69
397|"GRP1"|"F"|"PGM3"|2012|11|38|2012-11-01|0|26.08
397|"GRP1"|"F"|"PGM3"|2012|12|38|2012-12-01|0|19
397|"GRP1"|"F"|"PGM3"|2013|1|39|2013-01-01|0|36.28
397|"GRP1"|"F"|"PGM3"|2013|2|39|2013-02-01|0|28.49
397|"GRP4"|"F"|"PGM3"|2013|3|39|2013-03-01|5544.43|35.99
398|"GRP4"|"F"|"PGM1"|2009|11|34|2009-11-01|87.94|12.59
398|"GRP4"|"F"|"PGM1"|2009|12|34|2009-12-01|0.16|10.85
398|"GRP4"|"F"|"PGM1"|2010|1|35|2010-01-01|1688.39|12.51
398|"GRP4"|"F"|"PGM1"|2010|2|35|2010-02-01|3360.33|11.76
398|"GRP4"|"F"|"PGM1"|2010|3|35|2010-03-01|4968.36|11.9
398|"GRP4"|"F"|"PGM1"|2010|4|35|2010-04-01|6353.68|9.13
398|"GRP4"|"F"|"PGM1"|2010|5|35|2010-05-01|7080.37|11.88
398|"GRP4"|"F"|"PGM1"|2010|6|35|2010-06-01|6419.41|11.63
398|"GRP4"|"F"|"PGM1"|2010|7|35|2010-07-01|4329.48|7.85
398|"GRP4"|"F"|"PGM1"|2010|8|35|2010-08-01|2178.61|12.13
398|"GRP4"|"F"|"PGM1"|2010|9|35|2010-09-01|899.4|9.66
398|"GRP4"|"F"|"PGM1"|2010|10|35|2010-10-01|322.8|5.69
398|"GRP4"|"F"|"PGM1"|2010|11|35|2010-11-01|90.57|9.77
398|"GRP4"|"F"|"PGM1"|2010|12|35|2010-12-01|0.17|10.37
398|"GRP4"|"F"|"PGM1"|2011|1|36|2011-01-01|1737.49|10.78
398|"GRP4"|"F"|"PGM1"|2011|2|36|2011-02-01|3458.06|10.79
398|"GRP4"|"F"|"PGM1"|2011|3|36|2011-03-01|5112.85|8.75
398|"GRP4"|"F"|"PGM1"|2011|4|36|2011-04-01|6538.47|12.12
398|"GRP4"|"F"|"PGM1"|2011|5|36|2011-05-01|7286.29|9.99
398|"GRP3"|"F"|"PGM1"|2011|6|36|2011-06-01|3303.06|13.71
398|"GRP3"|"F"|"PGM1"|2011|7|36|2011-07-01|2227.7|12.23
398|"GRP3"|"F"|"PGM1"|2011|8|36|2011-08-01|1120.99|10.85
398|"GRP3"|"F"|"PGM1"|2011|9|36|2011-09-01|462.78|11.28
398|"GRP3"|"F"|"PGM1"|2011|10|36|2011-10-01|166.1|11.49
398|"GRP3"|"F"|"PGM1"|2011|11|36|2011-11-01|46.6|10.9
398|"GRP3"|"F"|"PGM1"|2011|12|36|2011-12-01|0.09|7.78
398|"GRP3"|"F"|"PGM1"|2012|1|37|2012-01-01|893.32|10.39
398|"GRP3"|"F"|"PGM1"|2012|2|37|2012-02-01|1777.94|8.69
398|"GRP3"|"F"|"PGM1"|2012|3|37|2012-03-01|2628.75|13
398|"GRP3"|"F"|"PGM1"|2012|4|37|2012-04-01|3361.72|9.22
398|"GRP3"|"F"|"PGM1"|2012|5|37|2012-05-01|3746.2|10.82
398|"GRP3"|"F"|"PGM1"|2012|6|37|2012-06-01|3396.49|13.83
398|"GRP3"|"F"|"PGM1"|2012|7|37|2012-07-01|2290.72|10.43
398|"GRP3"|"F"|"PGM1"|2012|8|37|2012-08-01|1152.7|6.93
398|"GRP3"|"F"|"PGM1"|2012|9|37|2012-09-01|475.87|11.67
398|"GRP3"|"F"|"PGM1"|2012|10|37|2012-10-01|170.79|12.32
398|"GRP3"|"F"|"PGM1"|2012|11|37|2012-11-01|47.92|11.6
398|"GRP3"|"F"|"PGM1"|2012|12|37|2012-12-01|0.09|9.27
398|"GRP3"|"F"|"PGM1"|2013|1|38|2013-01-01|917.92|11.17
399|"GRP4"|"NB"|"PGM2"|2010|8|24|2010-08-01|2240.86|21.91
399|"GRP4"|"NB"|"PGM2"|2010|9|24|2010-09-01|925.1|30.31
399|"GRP4"|"NB"|"PGM2"|2010|10|24|2010-10-01|332.03|30.76
399|"GRP4"|"NB"|"PGM2"|2010|11|24|2010-11-01|93.16|30.84
399|"GRP3"|"NB"|"PGM2"|2010|12|24|2010-12-01|0.09|23.21
399|"GRP3"|"NB"|"PGM2"|2011|1|25|2011-01-01|904.94|27.53
399|"GRP3"|"NB"|"PGM2"|2011|2|25|2011-02-01|1801.07|32.4
399|"GRP3"|"NB"|"PGM2"|2011|3|25|2011-03-01|2662.95|32.27
399|"GRP3"|"NB"|"PGM2"|2011|4|25|2011-04-01|3405.45|30.44
399|"GRP3"|"NB"|"PGM2"|2011|5|25|2011-05-01|3794.94|30.97
399|"GRP3"|"NB"|"PGM2"|2011|6|25|2011-06-01|3440.68|25.28
399|"GRP3"|"NB"|"PGM2"|2011|7|25|2011-07-01|2320.52|38.82
399|"GRP3"|"NB"|"PGM2"|2011|8|25|2011-08-01|1167.69|27.94
399|"GRP3"|"NB"|"PGM2"|2011|9|25|2011-09-01|482.06|38.25
399|"GRP3"|"NB"|"PGM2"|2011|10|25|2011-10-01|173.02|33.36
399|"GRP3"|"NB"|"PGM2"|2011|11|25|2011-11-01|48.54|29.92
399|"GRP3"|"NB"|"PGM2"|2011|12|25|2011-12-01|0.09|26.62
399|"GRP3"|"NB"|"PGM2"|2012|1|26|2012-01-01|941.61|25.64
399|"GRP3"|"NB"|"PGM2"|2012|2|26|2012-02-01|1874.05|20.59
399|"GRP3"|"NB"|"PGM2"|2012|3|26|2012-03-01|2770.84|47.02
399|"GRP3"|"NB"|"PGM2"|2012|4|26|2012-04-01|3543.43|29.58
399|"GRP3"|"NB"|"PGM2"|2012|5|26|2012-05-01|3948.7|29.24
399|"GRP3"|"NB"|"PGM2"|2012|6|26|2012-06-01|3580.09|27.33
400|"GRP3"|"M"|"PGM3"|2010|1|29|2010-01-01|349.74|17.06
400|"GRP3"|"M"|"PGM3"|2010|2|29|2010-02-01|696.07|16.1
400|"GRP3"|"M"|"PGM3"|2010|3|29|2010-03-01|1029.16|14.5
400|"GRP3"|"M"|"PGM3"|2010|4|29|2010-04-01|1316.12|10.4
400|"GRP3"|"M"|"PGM3"|2010|5|29|2010-05-01|1466.65|14.64
400|"GRP3"|"M"|"PGM3"|2010|6|29|2010-06-01|1329.74|14.98
400|"GRP3"|"M"|"PGM3"|2010|7|29|2010-07-01|896.82|18.19
400|"GRP3"|"M"|"PGM3"|2010|8|29|2010-08-01|451.28|14.4
400|"GRP3"|"M"|"PGM3"|2010|9|29|2010-09-01|186.3|21.17
400|"GRP3"|"M"|"PGM3"|2010|10|29|2010-10-01|66.87|14.55
400|"GRP3"|"M"|"PGM3"|2010|11|29|2010-11-01|18.76|13.82
400|"GRP3"|"M"|"PGM3"|2010|12|29|2010-12-01|0.03|13.51
401|"GRP4"|"NB"|"PGM1"|2010|8|31|2010-08-01|2894.44|13.22
401|"GRP4"|"NB"|"PGM1"|2010|9|31|2010-09-01|1194.92|11
401|"GRP4"|"NB"|"PGM1"|2010|10|31|2010-10-01|428.87|15.44
401|"GRP4"|"NB"|"PGM1"|2010|11|31|2010-11-01|120.33|13.64
401|"GRP4"|"NB"|"PGM1"|2010|12|31|2010-12-01|0.22|19.83
401|"GRP4"|"NB"|"PGM1"|2011|1|32|2011-01-01|2316.65|18.9
401|"GRP4"|"NB"|"PGM1"|2011|2|32|2011-02-01|4610.75|11.92
401|"GRP4"|"NB"|"PGM1"|2011|3|32|2011-03-01|6817.14|15.15
401|"GRP4"|"NB"|"PGM1"|2011|4|32|2011-04-01|8717.96|16.39
401|"GRP4"|"NB"|"PGM1"|2011|5|32|2011-05-01|9715.05|16.06
401|"GRP4"|"NB"|"PGM1"|2011|6|32|2011-06-01|8808.15|15.36
401|"GRP4"|"NB"|"PGM1"|2011|7|32|2011-07-01|5940.53|16.3
401|"GRP4"|"NB"|"PGM1"|2011|8|32|2011-08-01|2989.3|14.6
403|"GRP2"|"F"|"PGM3"|2008|5|24|2008-05-01|808.38|28.66
403|"GRP2"|"F"|"PGM3"|2008|6|24|2008-06-01|732.92|26.22
403|"GRP2"|"F"|"PGM3"|2008|7|24|2008-07-01|494.31|39.86
403|"GRP2"|"F"|"PGM3"|2008|8|24|2008-08-01|248.74|37.51
403|"GRP2"|"F"|"PGM3"|2008|9|24|2008-09-01|102.69|24.61
403|"GRP2"|"F"|"PGM3"|2008|10|24|2008-10-01|36.86|42.12
403|"GRP2"|"F"|"PGM3"|2008|11|24|2008-11-01|10.34|29.17
403|"GRP2"|"F"|"PGM3"|2008|12|24|2008-12-01|0.02|39.33
403|"GRP2"|"F"|"PGM3"|2009|1|25|2009-01-01|200.9|31.59
403|"GRP2"|"F"|"PGM3"|2009|2|25|2009-02-01|399.84|23.27
403|"GRP2"|"F"|"PGM3"|2009|3|25|2009-03-01|591.18|38.96
403|"GRP2"|"F"|"PGM3"|2009|4|25|2009-04-01|756.01|26.69
403|"GRP2"|"F"|"PGM3"|2009|5|25|2009-05-01|842.48|29.16
403|"GRP2"|"F"|"PGM3"|2009|6|25|2009-06-01|763.84|43.03
403|"GRP2"|"F"|"PGM3"|2009|7|25|2009-07-01|515.16|29.49
403|"GRP2"|"F"|"PGM3"|2009|8|25|2009-08-01|259.23|26.01
404|"GRP1"|"NB"|"PGM3"|2012|9|33|2012-09-01|0|33.48
405|"GRP1"|"F"|"PGM3"|2009|12|23|2009-12-01|0|36.65
405|"GRP1"|"F"|"PGM3"|2010|1|24|2010-01-01|0|24.98
405|"GRP1"|"F"|"PGM3"|2010|2|24|2010-02-01|0|30.49
405|"GRP1"|"F"|"PGM3"|2010|3|24|2010-03-01|0|32.84
405|"GRP1"|"F"|"PGM3"|2010|4|24|2010-04-01|0|33.07
405|"GRP1"|"F"|"PGM3"|2010|5|24|2010-05-01|0|36.66
405|"GRP1"|"F"|"PGM3"|2010|6|24|2010-06-01|0|28.36
405|"GRP1"|"F"|"PGM3"|2010|7|24|2010-07-01|0|25.81
405|"GRP1"|"F"|"PGM3"|2010|8|24|2010-08-01|0|22.53
405|"GRP1"|"F"|"PGM3"|2010|9|24|2010-09-01|0|31.61
405|"GRP1"|"F"|"PGM3"|2010|10|24|2010-10-01|0|35.18
405|"GRP1"|"F"|"PGM3"|2010|11|24|2010-11-01|0|33.41
405|"GRP1"|"F"|"PGM3"|2010|12|24|2010-12-01|0|17.85
405|"GRP1"|"F"|"PGM3"|2011|1|25|2011-01-01|0|26.21
405|"GRP1"|"F"|"PGM3"|2011|2|25|2011-02-01|0|22.76
405|"GRP1"|"F"|"PGM3"|2011|3|25|2011-03-01|0|30.1
405|"GRP1"|"F"|"PGM3"|2011|4|25|2011-04-01|0|16.55
405|"GRP1"|"F"|"PGM3"|2011|5|25|2011-05-01|0|41.58
405|"GRP1"|"F"|"PGM3"|2011|6|25|2011-06-01|0|31.94
405|"GRP1"|"F"|"PGM3"|2011|7|25|2011-07-01|0|24.44
